emp_id,name,age,department,salary
3185,Kriti Jain,57,Sales,47535.61
3186,Sanjay Khatri,65,Sales,158104.02
3187,Rohit Raina,65,Finance,114511.16
3188,Vaidehi Sharma,53,Support,62502.77
3189,Sanjay Patel,47,Marketing,100547.36
3190,Vaidehi Sharma,59,HR,199878.49
3191,Kavish Kamble,57,Sales,25266.64
3192,Akanksha Khatri,20,HR,27139.47
3193,Rohit Raina,27,Finance,154118.94
3194,Tara Khatri,24,HR,49051.0
3195,Sanjay Desai,52,Marketing,52472.56
3196,Amit Jain,35,Support,139277.03
3197,Sanjay Paraswar,27,Sales,136840.25
3198,Amit Paraswar,29,HR,84958.19
3199,Kavish Khatri,58,Finance,113269.82
3200,Rina Patel,19,Marketing,134522.94
3201,Tara Paraswar,30,Engineering,32753.52
3202,Kavish Kamble,26,HR,76035.88
3203,Rohit Jain,44,Marketing,142346.57
3204,Agnijeet Patel,42,Engineering,174366.16
3205,Tara Jain,36,Marketing,190246.62
3206,Rohit Sharma,23,Finance,64583.48
3207,Sanjay Sharma,38,HR,131540.49
3208,Akanksha Paraswar,57,HR,37455.44
3209,Rina Khatri,26,Sales,101362.65
3210,Kavish Patel,42,Finance,90707.31
3211,Vaidehi Desai,33,Finance,86446.64
3212,Vaidehi Raina,24,HR,65624.77
3213,Vaidehi Jain,44,HR,57853.95
3214,Kavish Jain,65,Marketing,105305.13
3215,Tara Patel,53,Marketing,162808.81
3216,Rina Sharma,21,Engineering,86027.24
3217,Akanksha Desai,19,Engineering,97084.16
3218,Rohit Jain,58,Marketing,174727.11
3219,Tara Khatri,41,Sales,85594.5
3220,Kriti Khatri,59,Marketing,137515.96
3221,Amit Patel,48,Sales,181179.33
3222,Rohit Khatri,35,Sales,121668.25
3223,Kavish Sharma,36,HR,82354.82
3224,Amit Kamble,46,Finance,43897.32
3225,Tara Khatri,19,Finance,46705.77
3226,Kriti Jain,39,Sales,60961.77
3227,Sanjay Jain,37,HR,168499.18
3228,Rina Patel,25,Sales,91387.14
3229,Kriti Paraswar,42,HR,123843.44
3230,Sanjay Patel,52,Finance,167672.05
3231,Tara Desai,29,Support,192998.48
3232,Kavish Khatri,19,Sales,182163.43
3233,Rina Patel,26,Support,122576.94
3234,Rina Jain,23,HR,88323.08
3235,Rohit Khatri,62,HR,104961.29
3236,Rohit Jain,27,HR,168615.07
3237,Amit Sharma,19,Support,182603.58
3238,Akanksha Khatri,33,Engineering,86575.6
3239,Akanksha Patel,19,Marketing,155790.95
3240,Rina Kamble,28,Marketing,82502.74
3241,Kriti Kamble,42,HR,171181.76
3242,Rina Sharma,50,Finance,153420.05
3243,Amit Kamble,62,Finance,73669.74
3244,Kavish Khatri,39,Support,146297.0
3245,Agnijeet Jain,20,HR,147227.66
3246,Kavish Jain,48,Finance,152311.42
3247,Amit Sharma,29,HR,24922.19
3248,Agnijeet Jain,36,Marketing,157385.94
3249,Akanksha Patel,55,Sales,139481.44
3250,Amit Sharma,57,Sales,103969.09
3251,Tara Desai,56,Finance,135487.29
3252,Rohit Raina,58,HR,70864.61
3253,Amit Kamble,21,Finance,153018.24
3254,Agnijeet Desai,31,HR,72028.85
3255,Rina Patel,43,Support,142368.27
3256,Akanksha Desai,63,Support,52311.75
3257,Akanksha Paraswar,25,HR,149297.49
3258,Tara Sharma,46,Engineering,67308.63
3259,Tara Jain,35,Finance,186569.34
3260,Sanjay Raina,52,Engineering,119141.47
3261,Akanksha Sharma,31,Finance,182437.91
3262,Agnijeet Patel,30,Marketing,154933.44
3263,Vaidehi Sharma,47,Marketing,108993.53
3264,Kavish Kamble,49,HR,146193.75
3265,Rina Patel,53,Support,156067.82
3266,Vaidehi Paraswar,43,Finance,80042.08
3267,Kriti Khatri,19,Sales,147727.58
3268,Agnijeet Sharma,49,Support,123631.14
3269,Sanjay Raina,31,Sales,110232.25
3270,Vaidehi Patel,34,Engineering,163846.95
3271,Rohit Kamble,40,Marketing,98736.21
3272,Agnijeet Paraswar,54,Support,179336.24
3273,Vaidehi Jain,35,Support,114602.19
3274,Sanjay Khatri,22,Finance,180971.68
3275,Kavish Raina,54,HR,122567.48
3276,Rina Jain,43,Marketing,182582.44
3277,Amit Jain,59,Support,163525.74
3278,Agnijeet Sharma,64,Finance,155652.77
3279,Rohit Desai,21,Support,165743.38
3280,Kavish Kamble,28,Sales,128140.99
3281,Vaidehi Sharma,55,HR,122066.72
3282,Kavish Raina,49,Sales,53344.93
3283,Akanksha Kamble,63,HR,146860.55
3284,Sanjay Desai,34,HR,86348.9
3285,Vaidehi Patel,32,Marketing,32318.42
3286,Tara Patel,34,Engineering,80148.72
3287,Rina Paraswar,62,Marketing,136461.5
3288,Agnijeet Khatri,65,Support,112461.97
3289,Akanksha Kamble,60,Marketing,152926.76
3290,Kriti Patel,50,HR,183409.89
3291,Rohit Paraswar,40,Support,105275.71
3292,Tara Raina,49,Marketing,31181.74
3293,Tara Paraswar,65,Support,20582.77
3294,Akanksha Desai,19,HR,162330.75
3295,Akanksha Sharma,24,Engineering,131417.49
3296,Akanksha Raina,50,Support,172804.61
3297,Rohit Khatri,43,Sales,67117.6
3298,Tara Kamble,44,Marketing,28244.83
3299,Rohit Patel,25,HR,33028.06
3300,Agnijeet Desai,52,Marketing,59547.08
3301,Vaidehi Sharma,49,HR,57700.13
3302,Rina Raina,59,Marketing,87810.63
3303,Akanksha Desai,52,Support,23358.93
3304,Vaidehi Patel,64,Support,93923.5
3305,Rina Paraswar,40,Sales,77320.51
3306,Rina Jain,51,Marketing,91783.81
3307,Amit Raina,18,HR,141375.31
3308,Akanksha Raina,60,HR,23163.25
3309,Kriti Raina,27,HR,95809.74
3310,Kavish Khatri,32,HR,51096.0
3311,Akanksha Desai,25,Finance,50419.19
3312,Tara Patel,27,Marketing,125428.95
3313,Rina Raina,49,Marketing,75803.1
3314,Rohit Sharma,38,Marketing,29609.31
3315,Akanksha Patel,40,Support,151874.56
3316,Amit Desai,63,Sales,105701.16
3317,Rina Raina,63,Engineering,83187.46
3318,Kavish Kamble,40,Sales,182440.07
3319,Sanjay Desai,52,HR,99174.5
3320,Sanjay Kamble,40,Sales,98577.97
3321,Tara Paraswar,60,Marketing,21928.5
3322,Kriti Jain,31,Sales,165482.19
3323,Rohit Khatri,48,Finance,185452.17
3324,Tara Patel,62,HR,70439.52
3325,Rina Kamble,51,Sales,148450.52
3326,Agnijeet Desai,48,Support,137383.89
3327,Kavish Khatri,62,Support,193843.15
3328,Vaidehi Patel,28,HR,160085.73
3329,Tara Paraswar,26,Engineering,104089.25
3330,Akanksha Patel,65,Sales,151089.49
3331,Akanksha Desai,62,Marketing,37025.96
3332,Amit Raina,35,Marketing,150583.21
3333,Tara Jain,39,Engineering,124658.82
3334,Akanksha Khatri,38,Marketing,62514.44
3335,Rohit Jain,24,Support,194366.83
3336,Rohit Kamble,51,Engineering,74879.93
3337,Amit Raina,43,Marketing,69716.21
3338,Vaidehi Paraswar,31,Sales,79922.78
3339,Rohit Kamble,45,Marketing,57102.77
3340,Kriti Desai,65,Engineering,44404.78
3341,Kriti Jain,30,HR,173068.98
3342,Tara Patel,37,Engineering,73374.99
3343,Sanjay Desai,34,Marketing,96272.5
3344,Rina Kamble,57,Engineering,73385.53
3345,Rohit Paraswar,50,Marketing,140880.77
3346,Kavish Raina,36,Engineering,137137.37
3347,Akanksha Raina,32,Sales,100999.48
3348,Kavish Jain,40,Finance,193884.64
3349,Akanksha Sharma,57,Marketing,168284.25
3350,Kavish Raina,23,Support,148755.21
3351,Tara Khatri,44,HR,55654.89
3352,Amit Desai,57,Sales,146578.99
3353,Rina Patel,61,HR,162036.42
3354,Rina Khatri,37,Engineering,188547.18
3355,Rina Sharma,49,Support,69543.11
3356,Kavish Sharma,28,Engineering,199698.63
3357,Rohit Kamble,45,Sales,154042.81
3358,Kavish Paraswar,63,Marketing,157408.12
3359,Tara Sharma,40,Support,130228.05
3360,Amit Kamble,20,Support,139047.96
3361,Tara Patel,52,HR,45291.84
3362,Tara Jain,58,Engineering,25069.61
3363,Rina Sharma,20,Finance,34599.92
3364,Rohit Kamble,42,Support,30437.42
3365,Tara Paraswar,38,Marketing,115676.39
3366,Vaidehi Raina,25,Engineering,21659.59
3367,Kavish Paraswar,33,Support,185877.2
3368,Amit Khatri,56,Support,101532.78
3369,Amit Patel,32,Marketing,49963.77
3370,Kriti Khatri,33,Marketing,172705.8
3371,Amit Raina,61,Finance,104345.05
3372,Sanjay Khatri,58,Support,74205.01
3373,Sanjay Raina,38,Support,43175.53
3374,Amit Sharma,34,Engineering,87467.99
3375,Amit Desai,35,Finance,158245.22
3376,Vaidehi Jain,57,Support,51490.44
3377,Vaidehi Kamble,21,Engineering,67899.54
3378,Kavish Patel,63,Sales,30322.85
3379,Kavish Jain,37,HR,134549.61
3380,Sanjay Patel,53,HR,84435.18
3381,Rohit Khatri,48,Marketing,45685.17
3382,Amit Raina,46,Sales,143922.1
3383,Kavish Sharma,18,Support,83044.72
3384,Agnijeet Raina,48,Finance,22862.53
3385,Rohit Desai,25,Marketing,71281.18
3386,Agnijeet Raina,52,Engineering,26831.67
3387,Vaidehi Kamble,32,Sales,60524.73
3388,Kriti Paraswar,46,Support,65708.16
3389,Amit Jain,54,Support,31941.23
3390,Kavish Khatri,65,Marketing,133185.96
3391,Rohit Raina,22,Engineering,161370.9
3392,Agnijeet Desai,46,Sales,38998.72
3393,Agnijeet Desai,33,Engineering,163418.73
3394,Kriti Sharma,38,Finance,71323.1
3395,Kriti Raina,45,Engineering,41733.84
3396,Rina Kamble,33,Finance,63626.25
3397,Rohit Kamble,29,HR,175354.41
3398,Rina Paraswar,62,Sales,71637.84
3399,Kriti Desai,55,Finance,187547.11
3400,Kavish Paraswar,65,Marketing,184733.08
3401,Rina Patel,23,Marketing,191363.0
3402,Vaidehi Desai,42,HR,146186.88
3403,Rohit Desai,49,HR,155375.41
3404,Agnijeet Desai,38,HR,94474.58
3405,Sanjay Khatri,42,Support,155384.11
3406,Vaidehi Sharma,60,Sales,181912.28
3407,Agnijeet Kamble,30,HR,44652.97
3408,Kriti Kamble,27,Finance,169711.6
3409,Amit Paraswar,63,Sales,116927.94
3410,Agnijeet Desai,47,Marketing,84691.45
3411,Agnijeet Patel,39,Sales,163983.34
3412,Amit Desai,31,Finance,164128.8
3413,Kavish Jain,55,Sales,183287.44
3414,Kriti Sharma,47,Sales,179149.68
3415,Tara Paraswar,34,HR,52634.38
3416,Akanksha Sharma,28,Sales,38685.35
3417,Sanjay Khatri,55,HR,185700.58
3418,Sanjay Paraswar,45,Finance,132891.88
3419,Amit Khatri,49,Support,72588.66
3420,Rohit Khatri,26,Support,185111.67
3421,Akanksha Patel,31,Marketing,124105.83
3422,Rohit Paraswar,41,Engineering,32315.12
3423,Kriti Kamble,40,Sales,95782.42
3424,Tara Jain,32,Engineering,113357.1
3425,Akanksha Khatri,47,Engineering,92356.52
3426,Akanksha Desai,64,Sales,57233.41
3427,Tara Patel,51,Sales,198522.41
3428,Tara Desai,33,Marketing,117943.86
3429,Rohit Kamble,46,Support,128274.24
3430,Amit Jain,38,Marketing,192494.3
3431,Akanksha Jain,43,Support,139486.85
3432,Vaidehi Khatri,20,HR,37518.29
3433,Kavish Jain,30,Sales,73241.92
3434,Tara Khatri,26,Sales,184927.41
3435,Amit Patel,61,Engineering,54885.46
3436,Tara Kamble,33,Engineering,31672.58
3437,Kavish Jain,34,Finance,116874.88
3438,Akanksha Sharma,63,Finance,183319.38
3439,Agnijeet Khatri,20,Finance,62231.14
3440,Rina Kamble,25,HR,105705.13
3441,Rina Kamble,20,Finance,130337.31
3442,Kavish Sharma,60,HR,33615.29
3443,Agnijeet Raina,19,HR,98627.06
3444,Kriti Desai,33,Support,147613.82
3445,Akanksha Jain,19,Finance,149734.77
3446,Akanksha Khatri,35,Marketing,151736.05
3447,Sanjay Khatri,26,Engineering,53898.1
3448,Agnijeet Sharma,34,Sales,135027.45
3449,Tara Raina,20,Support,194477.53
3450,Tara Desai,44,Engineering,129535.44
3451,Vaidehi Kamble,56,Engineering,81838.55
3452,Tara Desai,31,Sales,158803.97
3453,Kriti Kamble,27,Marketing,151126.72
3454,Rohit Sharma,35,HR,135817.83
3455,Tara Kamble,23,HR,197865.25
3456,Rina Jain,22,HR,144077.42
3457,Agnijeet Khatri,37,Finance,78376.64
3458,Kriti Patel,63,Sales,26375.24
3459,Sanjay Kamble,61,Support,193916.84
3460,Agnijeet Paraswar,54,Marketing,92489.45
3461,Sanjay Jain,26,Finance,163094.52
3462,Amit Desai,32,HR,22161.09
3463,Kavish Raina,33,Engineering,120062.87
3464,Rohit Raina,34,Support,110885.88
3465,Akanksha Raina,36,Support,130314.13
3466,Rina Khatri,35,Finance,106101.72
3467,Kriti Sharma,63,Finance,185019.66
3468,Tara Raina,33,Engineering,99011.05
3469,Vaidehi Kamble,44,Sales,68972.32
3470,Rina Patel,65,HR,56999.67
3471,Kriti Jain,24,Sales,90713.87
3472,Tara Patel,40,Finance,148778.93
3473,Sanjay Kamble,19,Engineering,99083.16
3474,Amit Jain,48,Marketing,31176.94
3475,Agnijeet Desai,45,Marketing,55081.8
3476,Tara Desai,19,Sales,166142.87
3477,Rohit Raina,37,Marketing,122520.0
3478,Rohit Khatri,56,Engineering,95281.24
3479,Agnijeet Patel,33,Sales,162656.74
3480,Kavish Raina,42,Engineering,37528.72
3481,Kavish Khatri,59,Engineering,169960.7
3482,Agnijeet Kamble,39,Engineering,150137.55
3483,Sanjay Sharma,25,Engineering,122195.38
3484,Agnijeet Kamble,53,HR,141123.33
3485,Akanksha Jain,19,Finance,185698.25
3486,Amit Kamble,19,Engineering,116264.6
3487,Sanjay Patel,59,Sales,69820.93
3488,Tara Desai,36,HR,182333.77
3489,Vaidehi Sharma,25,Support,81233.95
3490,Amit Jain,52,Engineering,20641.29
3491,Kriti Desai,43,Finance,32805.5
3492,Vaidehi Paraswar,55,HR,123235.9
3493,Tara Khatri,63,Sales,121950.03
3494,Amit Raina,49,Sales,93475.68
3495,Kavish Sharma,29,Marketing,81706.07
3496,Agnijeet Paraswar,27,HR,127218.97
3497,Rina Paraswar,59,Sales,26448.64
3498,Rina Patel,18,HR,25956.97
3499,Rina Kamble,43,Engineering,146422.07
3500,Kriti Kamble,55,HR,134257.47
3501,Rohit Desai,56,Finance,40843.37
3502,Sanjay Jain,29,Finance,56759.1
3503,Vaidehi Patel,46,Finance,31891.31
3504,Kriti Jain,53,HR,64087.33
3505,Kriti Patel,42,Support,59065.75
3506,Rina Khatri,43,Sales,81425.61
3507,Kriti Jain,25,Engineering,84987.97
3508,Rohit Kamble,29,Sales,155608.18
3509,Vaidehi Raina,60,HR,157451.37
3510,Sanjay Desai,40,Finance,198187.74
3511,Rohit Paraswar,43,Support,127263.53
3512,Amit Sharma,41,Marketing,123347.74
3513,Akanksha Kamble,36,HR,153876.58
3514,Rina Khatri,49,Support,123560.12
3515,Kriti Paraswar,18,Finance,135930.93
3516,Kavish Paraswar,18,Engineering,118126.56
3517,Kriti Khatri,43,Marketing,191730.08
3518,Tara Raina,25,HR,128948.49
3519,Sanjay Desai,36,Engineering,145832.53
3520,Tara Kamble,57,Support,123051.21
3521,Amit Patel,58,Finance,110506.68
3522,Kriti Khatri,59,HR,62674.24
3523,Rohit Sharma,46,Marketing,87843.95
3524,Kavish Jain,63,Engineering,136502.32
3525,Agnijeet Paraswar,46,Engineering,196865.98
3526,Rina Kamble,52,Sales,157280.3
3527,Vaidehi Paraswar,59,Finance,114663.08
3528,Sanjay Patel,22,Sales,135783.2
3529,Amit Patel,60,Sales,129111.42
3530,Rina Raina,63,Finance,184625.92
3531,Vaidehi Kamble,18,HR,82531.18
3532,Agnijeet Desai,60,Sales,97537.39
3533,Sanjay Sharma,59,Finance,109303.94
3534,Kriti Jain,24,HR,108375.7
3535,Rina Kamble,48,Sales,176801.02
3536,Rohit Kamble,58,Support,81309.89
3537,Tara Khatri,50,HR,193124.38
3538,Kriti Sharma,63,Engineering,126086.19
3539,Agnijeet Patel,19,Finance,120901.11
3540,Sanjay Khatri,21,Engineering,22141.2
3541,Rina Desai,38,Marketing,149734.73
3542,Agnijeet Patel,23,Finance,116914.37
3543,Vaidehi Jain,46,Sales,155671.56
3544,Rina Kamble,34,Marketing,197644.82
3545,Tara Paraswar,57,HR,106086.24
3546,Akanksha Desai,55,Finance,97259.03
3547,Rohit Raina,56,HR,47258.08
3548,Rina Raina,49,Finance,186832.71
3549,Rohit Khatri,23,Marketing,86573.34
3550,Amit Kamble,63,HR,180406.03
3551,Vaidehi Khatri,37,Marketing,80931.36
3552,Tara Sharma,64,Finance,165915.46
3553,Rina Desai,28,Support,51165.81
3554,Amit Khatri,31,Sales,144599.49
3555,Rina Kamble,27,HR,104841.6
3556,Kriti Raina,58,Support,197659.02
3557,Amit Kamble,28,Support,137143.24
3558,Akanksha Jain,53,HR,79194.58
3559,Tara Jain,44,Sales,66544.72
3560,Vaidehi Raina,54,HR,94716.85
3561,Sanjay Patel,57,Marketing,90698.84
3562,Amit Jain,58,HR,138680.07
3563,Sanjay Paraswar,53,Support,137014.07
3564,Amit Patel,49,HR,139333.84
3565,Amit Kamble,40,Finance,188565.72
3566,Rina Jain,30,Sales,194294.27
3567,Amit Khatri,20,Support,173555.32
3568,Kavish Jain,55,Support,141079.86
3569,Amit Desai,31,Support,88711.94
3570,Akanksha Patel,38,Support,46133.46
3571,Kriti Sharma,51,Sales,100908.63
3572,Vaidehi Raina,34,Engineering,126062.3
3573,Akanksha Kamble,49,Marketing,186824.89
3574,Vaidehi Sharma,51,Marketing,178500.85
3575,Kriti Khatri,48,Engineering,98136.98
3576,Rina Jain,60,Support,86900.9
3577,Amit Khatri,57,Support,196245.13
3578,Vaidehi Patel,63,Sales,33799.04
3579,Tara Patel,47,Engineering,166900.82
3580,Sanjay Kamble,39,Support,104979.56
3581,Sanjay Desai,53,Support,150469.87
3582,Vaidehi Paraswar,44,Sales,115765.12
3583,Kriti Patel,24,Support,69188.46
3584,Amit Khatri,62,Engineering,195932.71
3585,Rohit Desai,62,HR,105346.76
3586,Vaidehi Kamble,25,Finance,90826.13
3587,Vaidehi Patel,20,Finance,125555.28
3588,Rina Patel,32,Sales,82088.23
3589,Amit Patel,30,HR,121209.51
3590,Sanjay Sharma,29,HR,152966.89
3591,Akanksha Jain,41,Engineering,75877.01
3592,Tara Paraswar,52,HR,76168.3
3593,Kavish Patel,65,Marketing,96281.2
3594,Agnijeet Patel,38,Engineering,128359.87
3595,Kavish Patel,26,Sales,33968.32
3596,Kavish Jain,24,Marketing,81276.08
3597,Rina Patel,26,Support,24694.03
3598,Vaidehi Sharma,62,Sales,82048.24
3599,Rina Jain,29,Sales,99865.52
3600,Agnijeet Khatri,40,Finance,131200.99
3601,Amit Desai,46,Engineering,99732.03
3602,Sanjay Sharma,58,Finance,53853.37
3603,Rina Khatri,62,Finance,108565.97
3604,Kavish Jain,43,Support,117633.46
3605,Rina Desai,40,HR,92527.42
3606,Rina Raina,49,HR,164438.01
3607,Kriti Desai,47,Finance,89723.38
3608,Vaidehi Sharma,23,Support,160022.73
3609,Agnijeet Khatri,60,HR,109649.3
3610,Rina Desai,26,Support,197221.43
3611,Rina Paraswar,64,Finance,161584.91
3612,Rohit Raina,24,Finance,135539.63
3613,Akanksha Khatri,65,Support,70354.58
3614,Rohit Patel,36,Finance,84097.23
3615,Rohit Kamble,21,Support,78948.14
3616,Rohit Khatri,59,Sales,105113.67
3617,Vaidehi Khatri,62,Finance,96037.29
3618,Amit Raina,22,Support,165766.3
3619,Amit Desai,50,Engineering,108916.55
3620,Agnijeet Patel,21,Marketing,44334.75
3621,Agnijeet Kamble,19,Engineering,41029.47
3622,Rina Sharma,56,Finance,188414.2
3623,Rina Jain,34,Sales,94461.94
3624,Kriti Jain,53,Marketing,180812.05
3625,Kavish Khatri,46,HR,180141.6
3626,Tara Sharma,48,HR,178100.34
3627,Amit Raina,59,Engineering,66736.78
3628,Agnijeet Jain,56,HR,77687.05
3629,Kavish Kamble,37,Sales,171633.39
3630,Tara Kamble,35,Engineering,96150.44
3631,Tara Khatri,41,Support,118749.36
3632,Agnijeet Sharma,34,HR,163017.24
3633,Rohit Patel,22,Marketing,194124.05
3634,Vaidehi Kamble,46,HR,36308.73
3635,Vaidehi Desai,42,Sales,188126.22
3636,Sanjay Raina,64,Finance,71380.67
3637,Kavish Sharma,37,Engineering,30982.42
3638,Rina Khatri,61,Marketing,106351.45
3639,Vaidehi Sharma,64,Support,41202.18
3640,Rina Khatri,58,Engineering,137859.07
3641,Vaidehi Paraswar,57,Support,57099.45
3642,Kavish Khatri,57,Support,116123.68
3643,Kriti Kamble,57,Engineering,192770.4
3644,Tara Kamble,38,Sales,154388.64
3645,Tara Desai,59,HR,20536.52
3646,Rohit Jain,51,Engineering,98077.44
3647,Agnijeet Sharma,38,Engineering,30312.47
3648,Vaidehi Sharma,24,Finance,86890.45
3649,Tara Khatri,50,Engineering,33710.82
3650,Tara Desai,48,Finance,167860.49
3651,Akanksha Sharma,59,Support,129590.67
3652,Akanksha Desai,58,Support,183169.6
3653,Kriti Raina,39,Marketing,63586.8
3654,Amit Raina,19,Sales,92508.4
3655,Amit Sharma,50,HR,177149.78
3656,Vaidehi Khatri,57,Sales,30322.72
3657,Rohit Sharma,21,Support,88155.64
3658,Sanjay Paraswar,20,Marketing,100354.68
3659,Agnijeet Jain,32,Sales,79282.41
3660,Akanksha Kamble,45,Support,123195.1
3661,Kriti Desai,32,Marketing,182497.03
3662,Vaidehi Jain,25,HR,20001.51
3663,Kriti Patel,45,HR,155020.47
3664,Kavish Paraswar,24,Sales,144196.53
3665,Vaidehi Kamble,62,Sales,176386.95
3666,Rohit Raina,28,HR,173778.67
3667,Kavish Raina,61,Support,189893.64
3668,Rina Paraswar,49,Support,50564.91
3669,Tara Khatri,22,Support,195265.37
3670,Agnijeet Khatri,37,Marketing,182209.27
3671,Akanksha Desai,35,Engineering,24984.01
3672,Akanksha Raina,18,Finance,154175.03
3673,Kriti Patel,53,Finance,63653.21
3674,Vaidehi Desai,52,Marketing,103101.75
3675,Tara Paraswar,31,HR,106798.46
3676,Tara Khatri,21,HR,129234.13
3677,Agnijeet Patel,29,Support,51652.52
3678,Kriti Raina,20,Marketing,107307.79
3679,Rohit Patel,64,Finance,60304.42
3680,Agnijeet Paraswar,29,Marketing,123300.23
3681,Akanksha Jain,42,Finance,97401.3
3682,Amit Paraswar,46,Engineering,70315.82
3683,Sanjay Desai,35,Finance,185222.32
3684,Akanksha Kamble,44,Support,160035.73
3685,Vaidehi Raina,39,HR,195835.3
3686,Rina Kamble,20,Marketing,112044.12
3687,Akanksha Patel,44,Marketing,159865.41
3688,Kavish Sharma,22,Finance,154455.68
3689,Tara Paraswar,65,Sales,113154.32
3690,Sanjay Patel,49,Sales,171792.78
3691,Kavish Raina,50,Marketing,124748.78
3692,Agnijeet Khatri,55,Engineering,23962.67
3693,Akanksha Khatri,46,Support,78835.51
3694,Rohit Khatri,20,HR,58898.56
3695,Kavish Desai,52,Support,180640.19
3696,Vaidehi Khatri,40,Marketing,186352.46
3697,Rohit Raina,45,Finance,26669.9
3698,Amit Khatri,28,Sales,30154.92
3699,Kavish Jain,27,Finance,82912.86
3700,Rina Patel,30,Engineering,183960.37
3701,Vaidehi Jain,38,Finance,101233.41
3702,Rohit Jain,65,Support,179462.05
3703,Rina Kamble,42,Marketing,123701.77
3704,Akanksha Kamble,44,Finance,24817.66
3705,Tara Desai,62,Marketing,46466.79
3706,Amit Khatri,63,Support,119393.09
3707,Tara Paraswar,53,Marketing,34154.58
3708,Agnijeet Desai,33,Finance,30885.44
3709,Agnijeet Desai,44,Engineering,68912.83
3710,Sanjay Desai,18,Support,91728.05
3711,Rohit Sharma,44,Support,25509.39
3712,Rina Patel,30,Sales,182748.16
3713,Sanjay Paraswar,21,Sales,124525.27
3714,Sanjay Patel,65,HR,28542.96
3715,Amit Jain,47,HR,104192.59
3716,Vaidehi Desai,60,Support,155845.04
3717,Vaidehi Raina,51,HR,84898.7
3718,Tara Patel,65,Engineering,90013.76
3719,Kavish Sharma,30,Support,53299.2
3720,Kriti Patel,29,HR,82103.76
3721,Vaidehi Desai,60,Support,100385.04
3722,Akanksha Kamble,39,Support,82792.92
3723,Kriti Desai,27,Finance,41858.75
3724,Amit Jain,27,HR,174436.65
3725,Sanjay Jain,39,Sales,85742.98
3726,Amit Paraswar,52,HR,95462.74
3727,Rina Desai,23,Sales,57349.17
3728,Vaidehi Jain,54,Finance,189588.08
3729,Kavish Sharma,39,Finance,198138.07
3730,Tara Jain,52,Support,51415.72
3731,Amit Paraswar,59,Engineering,155786.6
3732,Sanjay Kamble,32,Support,43085.9
3733,Rohit Patel,27,Finance,166331.97
3734,Akanksha Patel,58,Support,56225.19
3735,Tara Kamble,27,Finance,178213.72
3736,Kriti Patel,64,Finance,48602.91
3737,Rina Jain,54,Finance,57063.2
3738,Kavish Jain,21,Support,152577.92
3739,Akanksha Sharma,42,Engineering,136145.26
3740,Rohit Desai,64,Support,62579.92
3741,Vaidehi Desai,56,Marketing,132358.7
3742,Rina Patel,34,Marketing,132679.12
3743,Vaidehi Paraswar,46,Sales,110529.15
3744,Amit Raina,51,Support,52064.16
3745,Agnijeet Sharma,60,HR,25078.57
3746,Akanksha Jain,62,Engineering,24308.34
3747,Agnijeet Khatri,44,Support,37491.85
